33,45,1.0
45,51,1.05
51,45,1.05
51,50,1.0
50,51,1.0
50,34,1.1
34,50,1.1
38,78,1.0
78,38,1.0
78,39,1.0
39,78,1.0
39,77,1.0
77,39,1.0
77,40,1.0
40,77,1.0
40,76,1.0
76,40,1.0
76,41,1.0
41,76,1.0
41,74,1.0
74,41,1.0
74,42,1.0
42,74,1.0
42,73,1.0
73,42,1.0
73,43,1.0
43,73,1.0
43,72,1.0
72,43,1.0
72,44,1.0
44,72,1.0
44,71,1.0
71,44,1.0
71,283,0.9
283,71,0.9
71,45,1.0
45,71,1.0
53,56,1.0
56,53,1.0
56,61,1.0
61,56,1.0
61,271,1.0
271,61,1.0
271,50,1.06
50,271,1.06
61,60,1.0
60,61,1.0
60,62,1.0
62,60,1.0
62,56,1.0
56,62,1.0
62,55,1.0
55,62,1.0
55,63,1.0
63,55,1.0
63,67,1.0
67,63,1.0
63,64,1.0
64,63,1.0
64,69,1.0
69,64,1.0
69,268,0.4
268,69,0.4
269,268,1.0
268,269,1.0
268,66,0.4
66,268,0.4
269,266,0.4
266,269,0.4
266,66,1.0
66,266,1.0
64,267,1.0
267,64,1.0
267,268,0.9
268,267,0.9
267,65,0.2
65,267,0.2
65,66,1.0
66,65,1.0
65,157,1.0
157,65,1.0
157,159,1.0
159,157,1.0
159,158,1.0
158,159,1.0
158,65,1.0
65,158,1.0
78,90,1.0
90,78,1.0
90,96,1.0
96,90,1.0
96,94,1.0
94,96,1.0
94,78,1.0
78,94,1.0
38,79,1.0
79,38,1.0
79,92,0.2
92,79,0.2
79,94,1.0
94,79,1.0
92,93,1.0
93,92,1.0
94,93,0.2
93,94,0.2
93,91,1.0
91,93,1.0
93,95,1.0
95,93,1.0
96,95,0.2
95,96,0.2
99,98,0.2
98,99,0.2
99,96,1.0
96,99,1.0
98,95,1.0
95,98,1.0
95,97,1.0
97,95,1.0
97,91,1.0
91,97,1.0
97,115,1.0
115,97,1.0
97,113,1.0
113,97,1.0
113,98,1.0
98,113,1.0
90,77,1.0
77,90,1.0
77,88,1.0
88,77,1.0
88,76,1.0
76,88,1.0
76,85,1.0
85,76,1.0
85,74,1.0
74,85,1.0
74,75,1.0
75,74,1.0
75,73,1.0
73,75,1.0
73,80,1.0
80,73,1.0
80,72,1.0
72,80,1.0
72,81,1.0
81,72,1.0
81,283,1.01
283,81,1.01
81,277,1.01
277,81,1.01
277,107,1.01
107,277,1.01
80,277,1.0
277,80,1.0
75,107,1.0
107,75,1.0
85,86,1.0
86,85,1.0
87,85,1.0
85,87,1.0
88,87,1.0
87,88,1.0
88,89,1.0
89,88,1.0
90,89,1.0
89,90,1.0
89,99,1.0
99,89,1.0
107,276,1.01
276,107,1.01
276,101,1.01
101,276,1.01
101,102,1.01
102,101,1.01
89,100,1.0
100,89,1.0
100,87,1.0
87,100,1.0
87,101,1.0
101,87,1.0
100,102,0.6
102,100,0.6
98,116,1.05
116,98,1.05
99,116,1.05
116,99,1.05
116,102,1.05
102,116,1.05
116,278,1.05
278,116,1.05
278,114,1.05
114,278,1.05
115,114,1.0
114,115,1.0
97,113,1.0
113,97,1.0
113,278,0.7
278,113,0.7
114,122,1.0
122,114,1.0
122,126,1.0
126,122,1.0
126,127,1.0
127,126,1.0
126,125,1.0
125,126,1.0
125,123,1.0
123,125,1.0
123,122,1.0
122,123,1.0
123,120,1.0
120,123,1.0
120,121,1.0
121,120,1.0
278,121,0.6
121,278,0.6
121,122,1.0
122,121,1.0
120,117,1.0
117,120,1.0
117,116,1.0
116,117,1.0
117,103,1.0
103,117,1.0
128,126,1.0
126,128,1.0
128,129,1.0
129,128,1.0
129,125,1.0
125,129,1.0
117,118,1.0
118,117,1.0
118,104,1.0
104,118,1.0
104,105,1.0
105,104,1.0
105,101,1.0
101,105,1.0
104,103,1.0
103,104,1.0
105,106,1.0
106,105,1.0
103,102,0.8
102,103,0.8
106,276,0.7
276,106,0.7
106,141,1.0
141,106,1.0
141,108,1.0
108,141,1.0
108,107,1.0
107,108,1.0
108,109,1.0
109,108,1.0
109,277,0.4
277,109,0.4
108,142,1.0
142,108,1.0
142,110,1.0
110,142,1.0
110,109,1.0
110,144,1.0
144,110,1.0
109,110,1.0
83,81,1.0
81,83,1.0
83,84,1.0
84,83,1.0
84,283,0.7
283,84,0.7
84,82,1.0
82,111,1.0
111,82,1.0
82,84,1.0
52,82,1.0
82,52,1.0
51,52,1.0
52,51,1.0
283,51,1.05
51,283,1.05
105,140,1.0
140,105,1.0
140,141,1.0
141,140,1.0
141,188,1.0
188,141,1.0
188,142,1.0
142,188,1.0
142,143,1.0
143,142,1.0
143,144,1.0
144,143,1.0
144,111,1.0
111,144,1.0
111,83,1.0
83,111,1.0
82,148,1.0
148,82,1.0
148,57,1.0
57,148,1.0
52,147,0.5
147,52,0.5
147,57,0.5
57,147,0.5
147,148,1.0
148,147,1.0
57,58,1.0
58,57,1.0
58,271,1.0
271,58,1.0
118,138,1.0
138,118,1.0
138,139,1.0
139,138,1.0
139,140,1.0
140,139,1.0
140,189,1.0
189,140,1.0
189,188,1.0
188,189,1.0
188,192,1.0
192,188,1.0
192,143,1.0
143,192,1.0
143,194,1.0
194,143,1.0
194,145,1.0
145,194,1.0
145,144,1.0
144,145,1.0
145,146,1.0
146,145,1.0
146,111,1.0
111,146,1.0
146,148,0.8
148,146,0.8
189,191,1.0
191,189,1.0
191,192,1.0
192,191,1.0
192,193,1.0
193,192,1.0
193,194,1.0
194,193,1.0
145,196,1.0
196,145,1.0
196,149,1.0
149,196,1.0
146,149,1.0
149,146,1.0
148,275,1.0
275,148,1.0
149,275,1.0
275,149,1.0
275,151,1.0
151,275,1.0
59,151,1.0
151,59,1.0
58,59,1.0
59,58,1.0
151,58,1.0
58,151,1.0
60,59,1.0
59,60,1.0
60,154,1.0
154,60,1.0
155,154,1.0
154,155,1.0
62,155,1.0
155,62,1.0
63,155,1.0
155,63,1.0
156,64,1.0
64,156,1.0
155,156,1.0
156,155,1.0
156,158,1.0
158,156,1.0
156,161,1.0
161,156,1.0
154,161,1.0
161,154,1.0
161,170,1.0
170,161,1.0
153,170,1.0
170,153,1.0
59,153,1.0
153,59,1.0
154,153,1.0
153,154,1.0
149,150,1.0
150,149,1.0
150,151,1.0
151,150,1.0
151,171,1.0
171,151,1.0
171,152,1.0
152,171,1.0
151,152,1.0
152,151,1.0
152,153,1.0
153,152,1.0
152,172,1.0
172,152,1.0
172,170,1.0
170,172,1.0
170,169,1.0
169,170,1.0
169,162,1.0
162,169,1.0
161,162,1.0
162,161,1.0
162,158,1.0
158,162,1.0
169,168,1.0
168,169,1.0
172,173,1.0
173,172,1.0
171,173,1.0
173,171,1.0
169,175,1.0
175,169,1.0
172,175,1.0
175,172,1.0
138,229,1.0
229,138,1.0
229,190,1.0
190,229,1.0
139,190,1.0
190,139,1.0
190,189,1.0
189,190,1.0
162,163,1.0
163,162,1.0
163,167,1.0
167,163,1.0
167,166,1.0
166,167,1.0
166,164,1.0
164,166,1.0
163,164,1.0
164,163,1.0
164,160,1.0
160,164,1.0
160,159,1.0
159,160,1.0
164,165,1.0
165,164,1.0
165,180,1.0
180,165,1.0
180,181,1.0
181,180,1.0
166,180,1.0
180,166,1.0
178,166,1.0
166,178,1.0
180,179,1.0
179,180,1.0
181,182,1.0
182,181,1.0
179,182,1.0
182,179,1.0
182,185,1.0
185,182,1.0
186,185,1.0
185,186,1.0
179,186,1.0
186,179,1.0
186,187,1.0
187,186,1.0
178,187,1.0
187,178,1.0
201,187,1.0
187,201,1.0
174,201,1.0
201,174,1.0
173,174,1.0
174,173,1.0
175,174,1.0
174,175,1.0
168,176,1.0
176,168,1.0
176,177,0.2
177,176,0.2
167,177,1.0
177,167,1.0
177,201,1.0
201,177,1.0
177,178,1.0
178,177,1.0
178,179,1.0
179,178,1.0
182,183,1.01
183,182,1.01
185,204,1.0
204,185,1.0
203,204,1.0
204,203,1.0
186,203,1.0
203,186,1.0
202,203,1.0
203,202,1.0
200,202,1.0
202,200,1.0
187,202,1.0
202,187,1.0
201,200,1.0
200,201,1.0
174,199,1.0
199,174,1.0
199,200,1.0
200,199,1.0
198,199,1.0
199,198,1.0
173,198,1.0
198,173,1.0
171,198,1.0
198,171,1.0
203,206,1.0
206,203,1.0
207,206,1.0
206,207,1.0
202,207,1.0
207,202,1.0
273,207,1.0
207,273,1.0
210,273,1.0
273,210,1.0
208,210,1.0
210,208,1.0
200,208,1.0
208,200,1.0
209,208,1.0
208,209,1.0
198,209,1.0
209,198,1.0
209,210,1.0
210,209,1.0
280,210,1.0
210,280,1.0
210,211,1.0
211,210,1.0
279,211,1.0
211,279,1.0
280,279,1.0
279,280,1.0
209,280,1.0
280,209,1.0
219,209,1.0
209,219,1.0
219,218,1.0
218,219,1.0
218,280,1.0
280,218,1.0
217,218,1.0
218,217,1.0
217,279,1.0
279,217,1.0
279,215,1.0
215,279,1.0
216,215,1.0
215,216,1.0
217,216,1.0
216,217,1.0
222,217,1.0
217,222,1.0
222,221,1.0
221,222,1.0
221,216,1.0
216,221,1.0
198,219,1.0
219,198,1.0
198,197,2.0
197,198,2.0
196,197,1.0
197,196,1.0
150,197,1.0
197,150,1.0
150,171,1.0
171,150,1.0
235,221,1.0
221,235,1.0
223,222,1.0
222,223,1.0
223,235,1.0
235,223,1.0
208,207,1.0
207,208,1.0
199,209,1.0
209,199,1.0
224,223,1.0
223,224,1.0
234,224,1.0
224,234,1.0
234,235,1.0
235,234,1.0
235,236,1.0
236,235,1.0
233,234,1.0
234,233,1.0
232,233,1.0
233,232,1.0
236,264,1.0
264,236,1.0
264,221,1.0
221,264,1.0
237,238,1.0
238,237,1.0
238,234,2.0
234,238,2.0
284,297,1.0#FIXME:
297,284,1.0#Canvis fets in extremis
236,297,1.0#
297,236,1.0#FIXME:
232,237,1.0
237,232,1.0
237,241,1.0
241,237,1.0
241,240,1.0
240,241,1.0
238,240,1.0
240,238,1.0
238,239,1.0
239,238,1.0
236,239,1.0
239,236,1.0
254,240,1.0
240,254,1.0
246,254,1.0
254,246,1.0
241,246,1.0
246,241,1.0
256,255,1.0
255,256,1.0
254,256,1.0
256,254,1.0
258,263,1.0
263,258,1.0
264,263,0.5
263,264,0.5
215,214,1.0
214,215,1.0
255,258,1.0
258,255,1.0
240,255,1.0
255,240,1.0
255,264,2.0
264,255,2.0
251,246,1.0
246,251,1.0
247,251,1.0
251,247,1.0
245,247,1.0
247,245,1.0
245,246,1.0
246,245,1.0
242,241,1.0
241,242,1.0
231,237,1.0
237,231,1.0
245,242,1.0
242,245,1.0
242,231,1.0
231,242,1.0
229,232,2.0
232,229,2.0
231,230,1.0
230,231,1.0
229,230,1.0
230,229,1.0
138,137,1.0
137,138,1.0
137,230,1.0
230,137,1.0
230,243,1.0
243,230,1.0
243,242,1.0
242,243,1.0
244,245,1.0
245,244,1.0
243,244,1.0
244,243,1.0
248,244,1.0
244,248,1.0
248,247,1.0
247,248,1.0
247,250,1.0
250,247,1.0
249,250,1.0
250,249,1.0
249,248,1.0
248,249,1.0
249,260,1.0
260,249,1.0
261,260,1.0
260,261,1.0
261,133,1.0
133,261,1.0
133,249,1.0
249,133,1.0
133,134,1.0
134,133,1.0
134,248,1.0
248,134,1.0
134,135,1.0
135,134,1.0
135,244,1.0
244,135,1.0
135,136,1.0
136,135,1.0
136,243,1.0
243,136,1.0
136,137,1.0
137,136,1.0
261,262,1.0
262,261,1.0
262,131,1.0
131,262,1.0
131,133,1.0
133,131,1.0
131,132,1.0
132,131,1.0
132,134,1.0
134,132,1.0
130,131,1.0
131,130,1.0
129,132,1.0
132,129,1.0
129,130,1.0
130,129,1.0
123,124,1.0
124,123,1.0
124,136,1.0
136,124,1.0
125,135,2.0
135,125,2.0
228,233,1.0
233,228,1.0
233,227,1.0
227,233,1.0
227,224,1.0
224,227,1.0
224,225,1.0
225,224,1.0
193,227,1.0
227,193,1.0
193,225,1.0
225,193,1.0
194,195,1.0
195,194,1.0
196,195,1.0
195,196,1.0
195,225,1.0
225,195,1.0
195,220,1.0
220,195,1.0
197,220,1.0
220,197,1.0
195,226,1.05
226,195,1.05
226,223,1.05
223,226,1.05
223,220,1.1
220,223,1.1
191,228,1.0
228,191,1.0
191,227,1.0
227,191,1.0
124,119,1.0
119,124,1.0
118,119,1.0
119,118,1.0
119,137,1.0
137,119,1.0
120,119,1.0
119,120,1.0
104,139,1.0
139,104,1.0
86,276,1.0
276,86,1.0
190,228,1.0
228,190,1.0
159,163,1.0
163,159,1.0
231,284,1.0
284,231,1.0
284,228,1.0
228,284,1.0
273,274,1.0
274,273,1.0
274,206,1.0
206,274,1.0
206,205,1.0
205,206,1.0
205,204,1.0
204,205,1.0
204,265,1.1
265,204,1.1
265,184,1.0
184,265,1.0
184,183,1.0
183,184,1.0
185,184,1.1
184,185,1.1
211,212,1.0
212,211,1.0
212,215,1.0
215,212,1.0
212,213,0.6
213,212,0.6
214,213,1.0
213,214,1.0
258,257,1.0
257,258,1.0
256,257,0.7
257,256,0.7
250,252,1.0
252,250,1.0
252,251,1.0
251,252,1.0
251,253,1.0
253,251,1.0
253,254,1.0
254,253,1.0
250,259,1.01
259,250,1.01
260,259,1.0
259,260,1.0
260,282,1.0
282,260,1.0
127,285,1.0
285,127,1.0
285,114,1.01
114,285,1.01
275,58,1.0
58,275,1.0
58,61,1.0
61,58,1.0
41,287,0.5
287,41,0.5
287,29,0.5
29,287,0.5
220,289,1.0
289,220,1.0
289,219,1.0
219,289,1.0
286,236,1.0
236,286,1.0
286,290,0.5
290,286,0.5
23,288,1.0
288,23,1.0
298,50,2.0#FIXME:
50,298,1.0
33,298,1.0
298,33,2.0#FIXME:
290,216,1.0
216,290,1.0
264,290,1.0
290,264,1.0
290,214,1.0
214,290,1.0
103,101,1.0
101,103,1.0
101,86,1.0
86,101,1.0
86,75,1.0
75,86,1.0
121,116,1.0
116,121,1.0
116,100,1.0
100,116,1.0
106,107,1.0
107,106,1.0
107,80,1.0
80,107,1.0
168,167,0.5
167,168,0.5
109,294,0.5
294,109,0.5
293,144,0.5
144,293,0.5
292,111,0.5
111,292,0.5
291,83,0.5
83,291,0.5
293,295,0.5
295,293,0.5
292,295,0.5
295,292,0.5
291,295,0.5
295,291,0.5
5,296,1.0
296,5,1.0
6,296,1.0
296,6,1.0
286,263,0.5
286,290,0.5
288,298,1.0
298,288,1.0
